classifier_name,dataset_name,accuracy
mice,australian_rate_30,0.6333333333333334
rbfn,australian_rate_30,0.0
genrbf,australian_rate_30,0.4884057971014493
em,australian_rate_30,0.6376811594202898
kpca,australian_rate_30,0.5492753623188407
ppca,australian_rate_30,0.6318840579710144
mpk,australian_rate_30,0.8666666666666668
mean,australian_rate_40,0.6304347826086957
mice,australian_rate_40,0.6333333333333334
rbfn,australian_rate_40,0.0
genrbf,australian_rate_40,0.4884057971014493
em,australian_rate_40,0.6376811594202898
kpca,australian_rate_40,0.5492753623188407
ppca,australian_rate_40,0.6318840579710144
mpk,australian_rate_40,0.8666666666666668
mean,australian_rate_50,0.6304347826086957
mice,australian_rate_50,0.6333333333333334
rbfn,australian_rate_50,0.0
genrbf,australian_rate_50,0.4884057971014493
em,australian_rate_50,0.6376811594202898
kpca,australian_rate_50,0.5492753623188407
ppca,australian_rate_50,0.6318840579710144
mpk,australian_rate_50,0.8666666666666668
mean,australian_rate_60,0.6304347826086957
mice,australian_rate_60,0.6333333333333334
rbfn,australian_rate_60,0.0
genrbf,australian_rate_60,0.4884057971014493
em,australian_rate_60,0.6376811594202898
kpca,australian_rate_60,0.5492753623188407
ppca,australian_rate_60,0.6318840579710144
mpk,australian_rate_60,0.8666666666666668
mean,australian_rate_70,0.6304347826086957
mice,australian_rate_70,0.6333333333333334
rbfn,australian_rate_70,0.0
genrbf,australian_rate_70,0.4884057971014493
em,australian_rate_70,0.6376811594202898
kpca,australian_rate_70,0.5492753623188407
ppca,australian_rate_70,0.6318840579710144
mpk,australian_rate_70,0.8666666666666668
mean,australian_rate_80,0.6304347826086957
mice,australian_rate_80,0.6333333333333334
rbfn,australian_rate_80,0.0
genrbf,australian_rate_80,0.4884057971014493
em,australian_rate_80,0.6376811594202898
kpca,australian_rate_80,0.5492753623188407
ppca,australian_rate_80,0.6318840579710144
mpk,australian_rate_80,0.8666666666666668
mean,heart_rate_5,0.5412568306010929
mice,heart_rate_5,0.5412568306010929
rbfn,heart_rate_5,0.0
genrbf,heart_rate_5,0.5412568306010929
em,heart_rate_5,0.5412568306010929
kpca,heart_rate_5,0.5412568306010929
ppca,heart_rate_5,0.5412568306010929
mpk,heart_rate_5,0.5710928961748634
mean,heart_rate_10,0.5412568306010929
mice,heart_rate_10,0.5412568306010929
rbfn,heart_rate_10,0.0
genrbf,heart_rate_10,0.5412568306010929
em,heart_rate_10,0.5412568306010929
kpca,heart_rate_10,0.5412568306010929
ppca,heart_rate_10,0.5412568306010929
mpk,heart_rate_10,0.5710928961748634
mean,heart_rate_20,0.5412568306010929
mice,heart_rate_20,0.5412568306010929
rbfn,heart_rate_20,0.0
genrbf,heart_rate_20,0.5412568306010929
em,heart_rate_20,0.5412568306010929
kpca,heart_rate_20,0.5412568306010929
ppca,heart_rate_20,0.5412568306010929
mpk,heart_rate_20,0.5710928961748634
mean,heart_rate_30,0.5412568306010929
mice,heart_rate_30,0.5412568306010929
rbfn,heart_rate_30,0.0
genrbf,heart_rate_30,0.5412568306010929
em,heart_rate_30,0.5412568306010929
kpca,heart_rate_30,0.5412568306010929
ppca,heart_rate_30,0.5412568306010929
mpk,heart_rate_30,0.5710928961748634
mean,heart_rate_40,0.5412568306010929
mice,heart_rate_40,0.5412568306010929
rbfn,heart_rate_40,0.0
genrbf,heart_rate_40,0.5412568306010929
em,heart_rate_40,0.5412568306010929
kpca,heart_rate_40,0.5412568306010929
ppca,heart_rate_40,0.5412568306010929
mpk,heart_rate_40,0.5710928961748634
mean,heart_rate_50,0.5412568306010929
mice,heart_rate_50,0.5412568306010929
rbfn,heart_rate_50,0.0
genrbf,heart_rate_50,0.5412568306010929
em,heart_rate_50,0.5412568306010929
kpca,heart_rate_50,0.5412568306010929
ppca,heart_rate_50,0.5412568306010929
mpk,heart_rate_50,0.5710928961748634
mean,heart_rate_60,0.5412568306010929
mice,heart_rate_60,0.5412568306010929
rbfn,heart_rate_60,0.0
genrbf,heart_rate_60,0.5412568306010929
em,heart_rate_60,0.5412568306010929
kpca,heart_rate_60,0.5412568306010929
ppca,heart_rate_60,0.5412568306010929
mpk,heart_rate_60,0.5710928961748634
mean,heart_rate_70,0.5412568306010929
mice,heart_rate_70,0.5412568306010929
rbfn,heart_rate_70,0.0
genrbf,heart_rate_70,0.5412568306010929
em,heart_rate_70,0.5412568306010929
kpca,heart_rate_70,0.5412568306010929
ppca,heart_rate_70,0.5412568306010929
mpk,heart_rate_70,0.5710928961748634
mean,heart_rate_80,0.5412568306010929
mice,heart_rate_80,0.5412568306010929
rbfn,heart_rate_80,0.0
genrbf,heart_rate_80,0.5412568306010929
em,heart_rate_80,0.5412568306010929
kpca,heart_rate_80,0.5412568306010929
ppca,heart_rate_80,0.5412568306010929
mpk,heart_rate_80,0.5710928961748634
mean,adult_rate_5,0.5299332496307622
mice,adult_rate_5,0.5299332475348444
em,adult_rate_5,0.5094262295081967
kpca,adult_rate_5,0.5067622950819672
ppca,adult_rate_5,0.5299332475348445
mpk,adult_rate_5,0.5532786885245902
mean,adult_rate_10,0.5299332496307622
mice,adult_rate_10,0.5299332475348444
em,adult_rate_10,0.5094262295081967
kpca,adult_rate_10,0.5067622950819672
ppca,adult_rate_10,0.5299332475348445
mpk,adult_rate_10,0.5532786885245902
mean,adult_rate_20,0.5299332496307622
mice,adult_rate_20,0.5299332475348444
em,adult_rate_20,0.5094262295081967
kpca,adult_rate_20,0.5067622950819672
ppca,adult_rate_20,0.5299332475348445
mpk,adult_rate_20,0.5532786885245902
mean,adult_rate_30,0.5299332496307622
mice,adult_rate_30,0.5299332475348444
em,adult_rate_30,0.5094262295081967
kpca,adult_rate_30,0.5067622950819672
ppca,adult_rate_30,0.5299332475348445
mpk,adult_rate_30,0.5532786885245902
mean,adult_rate_40,0.5299332496307622
mice,adult_rate_40,0.5299332475348444
em,adult_rate_40,0.5094262295081967
kpca,adult_rate_40,0.5067622950819672
ppca,adult_rate_40,0.5299332475348445
mpk,adult_rate_40,0.5532786885245902
mean,adult_rate_50,0.5299332496307622
mice,adult_rate_50,0.5299332475348444
em,adult_rate_50,0.5094262295081967
kpca,adult_rate_50,0.5067622950819672
ppca,adult_rate_50,0.5299332475348445
mpk,adult_rate_50,0.5532786885245902
mean,adult_rate_60,0.5299332496307622
mice,adult_rate_60,0.5299332475348444
em,adult_rate_60,0.5094262295081967
kpca,adult_rate_60,0.5067622950819672
ppca,adult_rate_60,0.5299332475348445
mpk,adult_rate_60,0.5532786885245902
mean,adult_rate_70,0.5299332496307622
mice,adult_rate_70,0.5299332475348444
em,adult_rate_70,0.5094262295081967
kpca,adult_rate_70,0.5067622950819672
ppca,adult_rate_70,0.5299332475348445
mpk,adult_rate_70,0.5532786885245902
mean,adult_rate_80,0.5299332496307622
mice,adult_rate_80,0.5299332475348444
em,adult_rate_80,0.5094262295081967
kpca,adult_rate_80,0.5067622950819672
ppca,adult_rate_80,0.5299332475348445
mpk,adult_rate_80,0.5532786885245902
mean,student_rate_5,0.5576744186046512
mice,student_rate_5,0.5700178890876565
rbfn,student_rate_5,0.0
genrbf,student_rate_5,0.4283840190816935
em,student_rate_5,0.4005485986881336
kpca,student_rate_5,0.5638878950506857
ppca,student_rate_5,0.5561478831246273
mpk,student_rate_5,0.5885390578413834
mean,student_rate_10,0.5576744186046512
mice,student_rate_10,0.5700178890876565
rbfn,student_rate_10,0.0
genrbf,student_rate_10,0.4283840190816935
em,student_rate_10,0.4005485986881336
kpca,student_rate_10,0.5638878950506857
ppca,student_rate_10,0.5561478831246273
mpk,student_rate_10,0.5885390578413834
mean,student_rate_20,0.5576744186046512
mice,student_rate_20,0.5700178890876565
rbfn,student_rate_20,0.0
genrbf,student_rate_20,0.4283840190816935
em,student_rate_20,0.4005485986881336
kpca,student_rate_20,0.5638878950506857
ppca,student_rate_20,0.5561478831246273
mpk,student_rate_20,0.5885390578413834
mean,student_rate_30,0.5576744186046512
mice,student_rate_30,0.5700178890876565
rbfn,student_rate_30,0.0
genrbf,student_rate_30,0.4283840190816935
em,student_rate_30,0.4005485986881336
kpca,student_rate_30,0.5638878950506857
ppca,student_rate_30,0.5561478831246273
mpk,student_rate_30,0.5885390578413834
mean,student_rate_40,0.5576744186046512
mice,student_rate_40,0.5700178890876565
rbfn,student_rate_40,0.0
genrbf,student_rate_40,0.4283840190816935
em,student_rate_40,0.4005485986881336
kpca,student_rate_40,0.5638878950506857
ppca,student_rate_40,0.5561478831246273
mpk,student_rate_40,0.5885390578413834
mean,student_rate_50,0.5576744186046512
mice,student_rate_50,0.5700178890876565
rbfn,student_rate_50,0.0
genrbf,student_rate_50,0.4283840190816935
em,student_rate_50,0.4005485986881336
kpca,student_rate_50,0.5638878950506857
ppca,student_rate_50,0.5561478831246273
mpk,student_rate_50,0.5885390578413834
mean,student_rate_60,0.5576744186046512
mice,student_rate_60,0.5700178890876565
rbfn,student_rate_60,0.0
genrbf,student_rate_60,0.4283840190816935
em,student_rate_60,0.4005485986881336
kpca,student_rate_60,0.5638878950506857
ppca,student_rate_60,0.5561478831246273
mpk,student_rate_60,0.5885390578413834
mean,student_rate_70,0.5576744186046512
mice,student_rate_70,0.5700178890876565
rbfn,student_rate_70,0.0
genrbf,student_rate_70,0.4283840190816935
em,student_rate_70,0.4005485986881336
kpca,student_rate_70,0.5638878950506857
ppca,student_rate_70,0.5561478831246273
mpk,student_rate_70,0.5885390578413834
mean,student_rate_80,0.5576744186046512
mice,student_rate_80,0.5700178890876565
rbfn,student_rate_80,0.0
genrbf,student_rate_80,0.4283840190816935
em,student_rate_80,0.4005485986881336
kpca,student_rate_80,0.5638878950506857
ppca,student_rate_80,0.5561478831246273
mpk,student_rate_80,0.5885390578413834
mean,banknote_rate_5,0.9795938951559388
mice,banknote_rate_5,0.9781340411413404
rbfn,banknote_rate_5,0.5160291970802919
genrbf,banknote_rate_5,0.5094651625746517
em,banknote_rate_5,0.9759442601194426
kpca,banknote_rate_5,0.9897996018579962
ppca,banknote_rate_5,0.9781340411413404
mpk,banknote_rate_5,0.9701181154611812
mean,banknote_rate_10,0.9795938951559388
mice,banknote_rate_10,0.9781340411413404
rbfn,banknote_rate_10,0.5160291970802919
genrbf,banknote_rate_10,0.5094651625746517
em,banknote_rate_10,0.9759442601194426
kpca,banknote_rate_10,0.9897996018579962
ppca,banknote_rate_10,0.9781340411413404
mpk,banknote_rate_10,0.9701181154611812
mean,banknote_rate_20,0.9795938951559388
mice,banknote_rate_20,0.9781340411413404
rbfn,banknote_rate_20,0.5160291970802919
genrbf,banknote_rate_20,0.5094651625746517
em,banknote_rate_20,0.9759442601194426
kpca,banknote_rate_20,0.9897996018579962
ppca,banknote_rate_20,0.9781340411413404
mpk,banknote_rate_20,0.9701181154611812
mean,banknote_rate_30,0.9795938951559388
mice,banknote_rate_30,0.9781340411413404
rbfn,banknote_rate_30,0.5160291970802919
genrbf,banknote_rate_30,0.5094651625746517
em,banknote_rate_30,0.9759442601194426
kpca,banknote_rate_30,0.9897996018579962
ppca,banknote_rate_30,0.9781340411413404
mpk,banknote_rate_30,0.9701181154611812
mean,banknote_rate_40,0.9795938951559388
mice,banknote_rate_40,0.9781340411413404
rbfn,banknote_rate_40,0.5160291970802919
genrbf,banknote_rate_40,0.5094651625746517
em,banknote_rate_40,0.9759442601194426
kpca,banknote_rate_40,0.9897996018579962
ppca,banknote_rate_40,0.9781340411413404
mpk,banknote_rate_40,0.9701181154611812
mean,banknote_rate_50,0.9795938951559388
mice,banknote_rate_50,0.9781340411413404
rbfn,banknote_rate_50,0.5160291970802919
genrbf,banknote_rate_50,0.5094651625746517
em,banknote_rate_50,0.9759442601194426
kpca,banknote_rate_50,0.9897996018579962
ppca,banknote_rate_50,0.9781340411413404
mpk,banknote_rate_50,0.9701181154611812
mean,banknote_rate_60,0.9795938951559388
mice,banknote_rate_60,0.9781340411413404
rbfn,banknote_rate_60,0.5160291970802919
genrbf,banknote_rate_60,0.5094651625746517
em,banknote_rate_60,0.9759442601194426
kpca,banknote_rate_60,0.9897996018579962
ppca,banknote_rate_60,0.9781340411413404
mpk,banknote_rate_60,0.9701181154611812
mean,banknote_rate_70,0.9795938951559388
mice,banknote_rate_70,0.9781340411413404
rbfn,banknote_rate_70,0.5160291970802919
genrbf,banknote_rate_70,0.5094651625746517
em,banknote_rate_70,0.9759442601194426
kpca,banknote_rate_70,0.9897996018579962
ppca,banknote_rate_70,0.9781340411413404
mpk,banknote_rate_70,0.9701181154611812
mean,banknote_rate_80,0.9795938951559388
mice,banknote_rate_80,0.9781340411413404
rbfn,banknote_rate_80,0.5160291970802919
genrbf,banknote_rate_80,0.5094651625746517
em,banknote_rate_80,0.9759442601194426
kpca,banknote_rate_80,0.9897996018579962
ppca,banknote_rate_80,0.9781340411413404
mpk,banknote_rate_80,0.9701181154611812
mean,sonar_rate_5,0.7836236933797908
mice,sonar_rate_5,0.802787456445993
rbfn,sonar_rate_5,0.2047619047619047
genrbf,sonar_rate_5,0.5336817653890825
em,sonar_rate_5,0.7742160278745643
kpca,sonar_rate_5,0.8222996515679443
ppca,sonar_rate_5,0.778513356562137
mpk,sonar_rate_5,0.80267131242741
mean,sonar_rate_10,0.7836236933797908
mice,sonar_rate_10,0.802787456445993
rbfn,sonar_rate_10,0.2047619047619047
genrbf,sonar_rate_10,0.5336817653890825
em,sonar_rate_10,0.7742160278745643
kpca,sonar_rate_10,0.8222996515679443
ppca,sonar_rate_10,0.778513356562137
mpk,sonar_rate_10,0.80267131242741
mean,sonar_rate_20,0.7836236933797908
mice,sonar_rate_20,0.802787456445993
rbfn,sonar_rate_20,0.2047619047619047
genrbf,sonar_rate_20,0.5336817653890825
em,sonar_rate_20,0.7742160278745643
kpca,sonar_rate_20,0.8222996515679443
ppca,sonar_rate_20,0.778513356562137
mpk,sonar_rate_20,0.80267131242741
mean,sonar_rate_30,0.7836236933797908
mice,sonar_rate_30,0.802787456445993
rbfn,sonar_rate_30,0.2047619047619047
genrbf,sonar_rate_30,0.5336817653890825
em,sonar_rate_30,0.7742160278745643
kpca,sonar_rate_30,0.8222996515679443
ppca,sonar_rate_30,0.778513356562137
mpk,sonar_rate_30,0.80267131242741
mean,sonar_rate_40,0.7836236933797908
mice,sonar_rate_40,0.802787456445993
rbfn,sonar_rate_40,0.2047619047619047
genrbf,sonar_rate_40,0.5336817653890825
em,sonar_rate_40,0.7742160278745643
kpca,sonar_rate_40,0.8222996515679443
ppca,sonar_rate_40,0.778513356562137
mpk,sonar_rate_40,0.80267131242741
mean,sonar_rate_50,0.7836236933797908
mice,sonar_rate_50,0.802787456445993
rbfn,sonar_rate_50,0.2047619047619047
genrbf,sonar_rate_50,0.5336817653890825
em,sonar_rate_50,0.7742160278745643
kpca,sonar_rate_50,0.8222996515679443
ppca,sonar_rate_50,0.778513356562137
mpk,sonar_rate_50,0.80267131242741
mean,sonar_rate_60,0.7836236933797908
mice,sonar_rate_60,0.802787456445993
rbfn,sonar_rate_60,0.2047619047619047
genrbf,sonar_rate_60,0.5336817653890825
em,sonar_rate_60,0.7742160278745643
kpca,sonar_rate_60,0.8222996515679443
ppca,sonar_rate_60,0.778513356562137
mpk,sonar_rate_60,0.80267131242741
mean,sonar_rate_70,0.7836236933797908
mice,sonar_rate_70,0.802787456445993
rbfn,sonar_rate_70,0.2047619047619047
genrbf,sonar_rate_70,0.5336817653890825
em,sonar_rate_70,0.7742160278745643
kpca,sonar_rate_70,0.8222996515679443
ppca,sonar_rate_70,0.778513356562137
mpk,sonar_rate_70,0.80267131242741
mean,sonar_rate_80,0.7836236933797908
mice,sonar_rate_80,0.802787456445993
rbfn,sonar_rate_80,0.2047619047619047
genrbf,sonar_rate_80,0.5336817653890825
em,sonar_rate_80,0.7742160278745643
kpca,sonar_rate_80,0.8222996515679443
ppca,sonar_rate_80,0.778513356562137
mpk,sonar_rate_80,0.80267131242741
mean,spam_rate_5,0.7139727611764151
mice,spam_rate_5,0.7178855686163433
rbfn,spam_rate_5,0.0
genrbf,spam_rate_5,0.5424928008308549
em,spam_rate_5,0.6954992210735023
kpca,spam_rate_5,0.8217735920313458
ppca,spam_rate_5,0.7100611339281498
mpk,spam_rate_5,0.9369657272341028
mean,spam_rate_10,0.7139727611764151
mice,spam_rate_10,0.7178855686163433
rbfn,spam_rate_10,0.0
genrbf,spam_rate_10,0.5424928008308549
em,spam_rate_10,0.6954992210735023
kpca,spam_rate_10,0.8217735920313458
ppca,spam_rate_10,0.7100611339281498
mpk,spam_rate_10,0.9369657272341028
mean,spam_rate_20,0.7139727611764151
mice,spam_rate_20,0.7178855686163433
rbfn,spam_rate_20,0.0
genrbf,spam_rate_20,0.5424928008308549
em,spam_rate_20,0.6954992210735023
kpca,spam_rate_20,0.8217735920313458
ppca,spam_rate_20,0.7100611339281498
mpk,spam_rate_20,0.9369657272341028
mean,spam_rate_30,0.7139727611764151
mice,spam_rate_30,0.7178855686163433
rbfn,spam_rate_30,0.0
genrbf,spam_rate_30,0.5424928008308549
em,spam_rate_30,0.6954992210735023
kpca,spam_rate_30,0.8217735920313458
ppca,spam_rate_30,0.7100611339281498
mpk,spam_rate_30,0.9369657272341028
mean,spam_rate_40,0.7139727611764151
mice,spam_rate_40,0.7178855686163433
rbfn,spam_rate_40,0.0
genrbf,spam_rate_40,0.5424928008308549
em,spam_rate_40,0.6954992210735023
kpca,spam_rate_40,0.8217735920313458
ppca,spam_rate_40,0.7100611339281498
mpk,spam_rate_40,0.9369657272341028
mean,spam_rate_50,0.7139727611764151
mice,spam_rate_50,0.7178855686163433
rbfn,spam_rate_50,0.0
genrbf,spam_rate_50,0.5424928008308549
em,spam_rate_50,0.6954992210735023
kpca,spam_rate_50,0.8217735920313458
ppca,spam_rate_50,0.7100611339281498
mpk,spam_rate_50,0.9369657272341028
mean,spam_rate_60,0.7139727611764151
mice,spam_rate_60,0.7178855686163433
rbfn,spam_rate_60,0.0
genrbf,spam_rate_60,0.5424928008308549
em,spam_rate_60,0.6954992210735023
kpca,spam_rate_60,0.8217735920313458
ppca,spam_rate_60,0.7100611339281498
mpk,spam_rate_60,0.9369657272341028
mean,spam_rate_70,0.7139727611764151
mice,spam_rate_70,0.7178855686163433
rbfn,spam_rate_70,0.0
genrbf,spam_rate_70,0.5424928008308549
em,spam_rate_70,0.6954992210735023
kpca,spam_rate_70,0.8217735920313458
ppca,spam_rate_70,0.7100611339281498
mpk,spam_rate_70,0.9369657272341028
mean,spam_rate_80,0.7139727611764151
mice,spam_rate_80,0.7178855686163433
rbfn,spam_rate_80,0.0
genrbf,spam_rate_80,0.5424928008308549
em,spam_rate_80,0.6954992210735023
kpca,spam_rate_80,0.8217735920313458
ppca,spam_rate_80,0.7100611339281498
mpk,spam_rate_80,0.9369657272341028
mean,wine_rate_5,0.933353704032688
mice,wine_rate_5,0.9348929946112394
rbfn,wine_rate_5,0.0001538461538461
genrbf,wine_rate_5,0.6387594007224492
em,wine_rate_5,0.919039734707171
kpca,wine_rate_5,0.9462822289334992
mpk,wine_rate_5,0.994150885296382
mean,wine_rate_10,0.933353704032688
mice,wine_rate_10,0.9348929946112394
rbfn,wine_rate_10,0.0001538461538461
genrbf,wine_rate_10,0.6387594007224492
em,wine_rate_10,0.919039734707171
kpca,wine_rate_10,0.9462822289334992
mpk,wine_rate_10,0.994150885296382
mean,wine_rate_20,0.933353704032688
mice,wine_rate_20,0.9348929946112394
rbfn,wine_rate_20,0.0001538461538461
genrbf,wine_rate_20,0.6387594007224492
em,wine_rate_20,0.919039734707171
kpca,wine_rate_20,0.9462822289334992
mpk,wine_rate_20,0.994150885296382
mean,wine_rate_30,0.933353704032688
mice,wine_rate_30,0.9348929946112394
rbfn,wine_rate_30,0.0001538461538461
genrbf,wine_rate_30,0.6387594007224492
em,wine_rate_30,0.919039734707171
kpca,wine_rate_30,0.9462822289334992
mpk,wine_rate_30,0.994150885296382
mean,wine_rate_40,0.933353704032688
mice,wine_rate_40,0.9348929946112394
rbfn,wine_rate_40,0.0001538461538461
genrbf,wine_rate_40,0.6387594007224492
em,wine_rate_40,0.919039734707171
kpca,wine_rate_40,0.9462822289334992
mpk,wine_rate_40,0.994150885296382
mean,wine_rate_50,0.933353704032688
mice,wine_rate_50,0.9348929946112394
rbfn,wine_rate_50,0.0001538461538461
genrbf,wine_rate_50,0.6387594007224492
em,wine_rate_50,0.919039734707171
kpca,wine_rate_50,0.9462822289334992
mpk,wine_rate_50,0.994150885296382
mean,wine_rate_60,0.933353704032688
mice,wine_rate_60,0.9348929946112394
rbfn,wine_rate_60,0.0001538461538461
genrbf,wine_rate_60,0.6387594007224492
em,wine_rate_60,0.919039734707171
kpca,wine_rate_60,0.9462822289334992
mpk,wine_rate_60,0.994150885296382
mean,wine_rate_70,0.933353704032688
mice,wine_rate_70,0.9348929946112394
rbfn,wine_rate_70,0.0001538461538461
genrbf,wine_rate_70,0.6387594007224492
em,wine_rate_70,0.919039734707171
kpca,wine_rate_70,0.9462822289334992
mpk,wine_rate_70,0.994150885296382
mean,wine_rate_80,0.933353704032688
mice,wine_rate_80,0.9348929946112394
rbfn,wine_rate_80,0.0001538461538461
genrbf,wine_rate_80,0.6387594007224492
em,wine_rate_80,0.919039734707171
kpca,wine_rate_80,0.9462822289334992
mpk,wine_rate_80,0.994150885296382
