dataset_name,mean,mice,rbfn,genrbf,ik,kpca,ppca,mpk
car_rate_0.05,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.1,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.2,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.3,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.4,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.5,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.6,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.7,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
car_rate_0.8,0.9195627041970345,0.9195627041970345,0.04282818128508,0.7002328893356791,0.7002328893356791,0.9369154728993884,0.8674625115188072,0.875576778084946
breast_rate_0.05,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.1,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.2,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.3,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.4,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.5,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.6,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.7,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
breast_rate_0.8,0.6958257713248639,0.7097398669086509,0.5624319419237749,0.7027828191167573,0.7027828191167573,0.720205686630369,0.7167574107683,0.6889897156684816
australian_rate_0.05,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.1,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.2,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.3,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.4,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.5,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.6,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.7,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
australian_rate_0.8,0.6304347826086957,0.6333333333333334,0.0,0.4884057971014493,0.555072463768116,0.5492753623188407,0.6318840579710144,0.8666666666666668
heart_rate_0.05,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.1,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.2,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.3,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.4,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.5,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.6,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.7,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
heart_rate_0.8,0.5412568306010929,0.5412568306010929,0.0,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5412568306010929,0.5710928961748634
adult_rate_0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
adult_rate_0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532786885245902
student_rate_0.05,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.1,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.2,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.3,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.4,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.5,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.6,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.7,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
student_rate_0.8,0.5576744186046512,0.5700178890876565,0.0,0.4283840190816935,0.417567084078712,0.5638878950506857,0.5561478831246273,0.5885390578413834
banknote_rate_0.05,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.1,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.2,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.3,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.4,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.5,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.6,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.7,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
banknote_rate_0.8,0.9795938951559388,0.9781340411413404,0.5160291970802919,0.5094651625746517,0.5553921698739217,0.9897996018579962,0.9781340411413404,0.9701181154611812
sonar_rate_0.05,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.1,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.2,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.3,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.4,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.5,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.6,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.7,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
sonar_rate_0.8,0.7836236933797908,0.802787456445993,0.2047619047619047,0.5336817653890825,0.5336817653890825,0.8222996515679443,0.778513356562137,0.80267131242741
spam_rate_0.05,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.1,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.2,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.3,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.4,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.5,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.6,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.7,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
spam_rate_0.8,0.7139727611764151,0.7178855686163433,0.0,0.5424928008308549,0.6059552471321343,0.8217735920313458,0.7100611339281498,0.9369657272341028
wine_rate_0.05,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.1,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.2,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.3,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.4,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.5,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.6,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.7,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
wine_rate_0.8,0.933353704032688,0.9348929946112394,0.0001538461538461,0.6387594007224492,0.7538864215076687,0.9462822289334992,0.0,0.994150885296382
